movieId,title,genres,avg_rating
60943,Frozen River (2008),Drama,3.548
60948,Bottle Shock (2008),Drama,3.444
60950,Vicky Cristina Barcelona (2008),Comedy|Drama|Romance,3.654
60990,"End of Summer, The (Early Autumn) (Kohayagawa-ke no aki) (1961)",Drama,4.25
60992,"Moment to Remember, A (Nae meorisokui jiwoogae) (2004)",Drama|Romance,5.0
61004,Year of the Gun (1991),Action|Romance|Thriller,3.5
61009,Inside Paris (Dans Paris) (2006),Drama,3.75
61011,"Walker, The (2007)",Drama|Mystery,2.5
61013,Absolute Giganten (1999),Action|Comedy|Drama|Romance,4.0
61024,Pineapple Express (2008),Action|Comedy|Crime,3.336
61026,Red Cliff (Chi bi) (2008),Action|Adventure|Drama|War,3.765
61037,Silent Light (Stellet licht) (2007),Drama,3.333
61071,"Sisterhood of the Traveling Pants 2, The (2008)",Adventure|Comedy|Drama|Romance,3.25
61073,Hell Ride (2008),Action|Drama|Thriller,3.167
61075,Elegy (2008),Drama|Romance,3.45
61100,Still Life (Sanxia haoren) (2006),Drama|Romance,5.0
61116,Black Caesar (1973),Crime|Drama,3.25
61123,High School Musical 2 (2007),Comedy|Drama|Musical|Romance,2.517
61132,Tropic Thunder (2008),Action|Adventure|Comedy|War,3.282
61136,"Objective, The (2008)",Horror|Sci-Fi|Thriller|War,4.0
61160,Star Wars: The Clone Wars (2008),Action|Adventure|Animation|Sci-Fi,3.151
61167,Henry Poole is Here (2008),Drama|Mystery,3.393
61206,In the City of Sylvia (En la ciudad de Sylvia) (2007),Drama,4.0
61210,Mutant Chronicles (2008),Action|Adventure|Sci-Fi,1.85
61215,13 Beloved (13 game sayawng) (2006),Horror|Mystery|Thriller,3.0
61236,Waltz with Bashir (Vals im Bashir) (2008),Animation|Documentary|Drama|War,4.007
61240,Let the Right One In (Låt den rätte komma in) (2008),Drama|Fantasy|Horror|Romance,3.98
61246,Hamlet 2 (2008),Comedy,3.389
61248,Death Race (2008),Action|Adventure|Sci-Fi|Thriller,3.146
61250,"House Bunny, The (2008)",Comedy,2.847
61253,"Longshots, The (2008)",Drama,4.0
61255,"Rocker, The (2008)",Comedy,3.107
61257,I.O.U.S.A. (a.k.a. IOUSA) (2008),Documentary,3.5
61262,Mirrors (2008),Horror|Mystery|Thriller,3.017
61264,"Girl Cut in Two, The (Fille coupée en deux, La) (2007)",Drama|Thriller,2.75
61279,Variety Lights (1950),Drama,3.5
61285,Path to War (2002),Drama,2.0
61289,Sukiyaki Western Django (2008),Action|Western,3.0
61312,Noise (2007),Comedy|Drama,3.0
61317,Feed (2005),Action|Crime|Mystery|Thriller,3.0
61319,Somers Town (2008),Drama,3.333
61323,Burn After Reading (2008),Comedy|Crime|Drama,3.551
61348,Disaster Movie (2008),Comedy,1.318
61350,Babylon A.D. (2008),Action|Adventure|Sci-Fi|Thriller,2.948
61352,Traitor (2008),Crime|Drama|Thriller,3.522
61354,College (2008),Comedy,2.75
61357,Trouble the Water (2008),Documentary,4.0
61361,"Women, The (2008)",Comedy|Drama,2.611
61373,"Woman in Black, The (1989)",Horror|Mystery,3.75
61396,Sergeant Rutledge (1960),Crime|Western,4.0
61398,"Mother of Tears: The Third Mother (Terza madre, La) (2007)",Fantasy|Horror|Thriller,2.25
61401,"Spirit, The (2008)",Action|Comedy|Fantasy|Thriller,2.14
61406,John Adams (2008),Drama,3.885
61414,Tobacco Road (1941),Comedy|Drama,2.5
61449,"Burning Plain, The (2008)",Drama|Romance,3.9
61465,Bangkok Dangerous (2008),Action|Crime|Thriller,2.769
61467,Everybody Wants to Be Italian (2007),Comedy|Romance,2.0
61470,"Boys in Company C, The (1978)",Drama|War,4.0
61473,"Secret, A (Un secret) (2007)",Drama|War,4.5
61493,Flash Point (a.k.a. Flashpoint) (Dou fo sin) (2007),Action,4.333
61567,Kummeli Alivuokralainen (2008),Comedy,3.0
61586,"Half Life of Timofey Berezin, The (PU-239) (2006)",Drama,4.0
61628,Sunflower (Xiang ri kui) (2005),Drama,2.0
61646,DarkBlueAlmostBlack (Azuloscurocasinegro) (2006),Drama|Romance,4.0
61678,"Foot Fist Way, The (2006)",Comedy,3.375
61692,Altered (2006),Horror|Sci-Fi|Thriller,3.5
61697,Righteous Kill (2008),Crime|Mystery|Thriller,3.036
61705,Lakeview Terrace (2008),Drama|Thriller,2.978
61724,Shadows in Paradise (Varjoja paratiisissa) (1986),Comedy|Romance,3.583
61729,Ghost Town (2008),Comedy|Fantasy|Romance,3.49
61816,Import/Export (2007),Drama,3.333
61818,"Crow, The: Wicked Prayer (2005)",Action|Adventure|Fantasy|Thriller,1.625
61913,Africa addio (1966),Documentary,5.0
61931,Private Parts (1972),Horror|Thriller,4.0
61937,Sawdust and Tinsel (Gycklarnas afton) (1953),Drama,4.0
61941,Humboldt County (2008),Comedy|Drama,4.25
61948,100 Feet (2008),Horror|Thriller,2.333
61950,Boot Camp (2007),Thriller,4.0
61967,"Autumn Afternoon, An (Sanma no aji) (1962)",Drama,4.167
61986,Appaloosa (2008),Western,3.397
61991,Miracle at St. Anna (2008),Drama|Mystery|War,3.167
62000,"Steamroller and the Violin, The (Katok i skripka) (1961)",Drama,4.167
62010,Tears of April (Käsky) (2008),Drama|Romance|War,2.833
62014,Zuzu Angel (2006),Drama,3.5
62049,1984 (1956),Drama|Sci-Fi,3.976
62054,"Friend Among Strangers, Stranger Among Friends (Svoy sredi chuzhikh, chuzhoy sredi svoikh) (1974)",Action|War|Western,4.0
62081,Eagle Eye (2008),Action|Crime|Thriller|IMAX,3.351
62113,How to Lose Friends & Alienate People (2008),Comedy,3.295
62115,Six Shooter (2004),Comedy|Drama,3.833
62137,Nights in Rodanthe (2008),Drama|Romance,3.357
62153,Look Back in Anger (1958),Drama,3.0
62155,Nick and Norah's Infinite Playlist (2008),Comedy|Drama|Romance,3.5
62198,Marjoe (1972),Documentary,4.5
62203,Martyrs (2008),Horror,3.521
62235,Red (2008),Drama|Thriller,4.0
62245,"Music Room, The (Jalsaghar) (1958)",Drama,4.25
62250,Gomorrah (Gomorra) (2008),Crime|Drama,3.568
62254,"Funeral, The (Ososhiki) (1984)",Comedy,3.0
62265,"Accidental Husband, The (2009)",Comedy|Romance,3.0
62277,KM 31: Kilometro 31 (2006),Horror,2.5
62293,"Duchess, The (2008)",Drama|Romance,3.7
62299,Alone in the Dark II (2008),Action|Horror,3.0
62344,Rachel Getting Married (2008),Drama|Romance,3.234
62374,Body of Lies (2008),Action|Drama|Thriller,3.608
62376,City of Ember (2008),Adventure|Children|Sci-Fi,3.345
62378,Magicians (2007),Comedy,3.5
62383,"20,000 Leagues Under the Sea (1916)",Action|Adventure|Sci-Fi,3.1
62390,Autism: The Musical (2007),Documentary,3.0
62394,Max Payne (2008),Action|Crime|Drama|Thriller,2.885
62420,"Pool, The (2007)",Comedy|Drama,5.0
62434,Zack and Miri Make a Porno (2008),Comedy|Drama|Romance,3.261
62437,W. (2008),Drama,2.5
62439,My Best Friend's Girl (2008),Comedy|Romance,3.583
62511,"Synecdoche, New York (2008)",Comedy|Drama,3.918
62514,Come to the Stable (1949),Drama,3.75
62526,"Drowning Pool, The (1975)",Mystery|Thriller,4.0
62553,"Secret Life of Bees, The (2008)",Drama,3.781
62577,Flash of Genius (2008),Drama,3.389
62586,"American Carol, An (2008)",Comedy|Fantasy,3.0
62644,"Wave, The (Welle, Die) (2008)",Drama,3.942
62718,"Angus, Thongs and Perfect Snogging (2008)",Comedy|Romance,2.714
62721,Bad Eggs (2003),Comedy|Thriller,3.5
62726,Tyler Perry's The Family That Preys (2008),Drama,3.75
62729,Niko & the Way to the Stars (a.k.a. The Flight Before Christmas) (Niko - Lentäjän poika) (2008),Adventure|Animation|Children|Drama|Fantasy,2.5
62733,Quarantine (2008),Drama|Horror|Mystery|Thriller,3.407
62764,Black Moon (1975),Fantasy|Mystery|Sci-Fi|War,3.25
62788,Lost Boys: The Tribe (2008),Comedy|Horror|Thriller,1.333
62792,Pride and Glory (2008),Crime|Drama,3.167
62796,Fifty Pills (2006),Comedy,3.5
62799,"Express, The (2008)",Drama,3.35
62801,Lone Wolf and Cub: Baby Cart to Hades (Kozure Ôkami: Shinikazeni mukau ubaguruma) (1972),Action|Drama,3.25
62803,Lone Wolf and Cub: Baby Cart in Peril (Kozure Ôkami: Oya no kokoro ko no kokoro) (1972),Action,3.167
62834,Babylon 5: The Legend of the Rangers: To Live and Die in Starlight (2002),Sci-Fi,3.0
62836,Babylon 5: The Lost Tales - Voices in the Dark (2007),Sci-Fi,3.667
62849,RocknRolla (2008),Action|Crime,3.702
62912,High School Musical 3: Senior Year (2008),Musical,2.688
62916,"Wicked Lady, The (1945)",Adventure|Drama,2.0
62925,"Adventures of Huckleberry Finn, The (1939)",Adventure|Drama,4.0
62974,"Adventures of Tom Sawyer, The (1938)",Adventure,4.0
62999,Madagascar: Escape 2 Africa (2008),Action|Adventure|Animation|Children|Comedy|IMAX,3.268
63001,Admiral (2008),Drama|War,3.375
63033,Blindness (2008),Drama|Mystery|Romance|Thriller,3.429
63062,Changeling (2008),Crime|Drama|Mystery,3.678
63072,"Road, The (2009)",Adventure|Drama|Thriller,3.644
63082,Slumdog Millionaire (2008),Crime|Drama|Romance,3.867
63113,Quantum of Solace (2008),Action|Adventure|Thriller,3.22
63119,Filth and Wisdom (2008),Comedy|Drama|Musical|Romance,0.5
63121,"Tale of Two Cities, A (1958)",Drama|Romance,4.5
63131,Role Models (2008),Comedy,3.558
63179,Tokyo! (2008),Drama,3.5
63181,Tokyo Gore Police (Tôkyô zankoku keisatsu) (2008),Action|Horror,2.5
63187,Kozara (1962),Drama|War,3.5
63189,Sauna (2008),Horror|Mystery,3.5
63222,JCVD (2008),Action|Drama|Thriller,3.45
63237,Happily Ever After (1993),Animation|Children|Comedy|Musical,2.5
63239,Cinderella (1997),Children|Fantasy|Musical|Romance,3.5
63276,Crows Zero (Kurôzu zero) (2007),Action,3.667
63283,"Whole Town's Talking, The (Passport to Fame) (1935)",Comedy|Crime,3.5
63312,Krabat (2008),Drama|Fantasy,3.625
63329,Christmas Story (Joulutarina) (2007),Children|Drama|Fantasy,3.143
63332,"Guard Post, The (G.P. 506) (2008)",Horror,3.0
63391,Goyokin (1969),Action|Drama,4.0
63393,Camp Rock (2008),Comedy|Musical|Romance,2.85
63433,Farscape: The Peacekeeper Wars (2004),Action|Adventure|Sci-Fi,3.714
63436,Saw V (2008),Crime|Horror|Thriller,2.64
63446,"Christmas Tale, A (Un conte de Noël) (2008)",Comedy|Drama,3.333
63458,Critters 4 (1991),Comedy|Horror|Sci-Fi,2.0
63479,Sex Drive (2008),Comedy,3.197
63481,Soul Men (2008),Comedy|Musical,3.8
63515,The Island (2006),Drama|Mystery,3.577
63540,Beverly Hills Chihuahua (2008),Adventure|Children|Comedy,1.75
63617,Christmas on Mars (2008),Sci-Fi,4.5
63629,Fanny (1961),Drama|Romance,3.0
63645,"Free Will, The (Freie Wille, Der) (2006)",Crime|Drama,4.5
63676,"Face of Another, The (Tanin no kao) (1966)",Drama|Sci-Fi,4.2
63698,Three Monkeys (Üç maymun) (2008),Drama,3.857
63768,Tattooed Life (Irezumi ichidai) (1965),Crime|Drama,3.5
63781,"Living Sea, The (1995)",Documentary|IMAX,3.0
63793,Wagon Master (1950),Western,4.5
63808,"Class, The (Entre les murs) (2008)",Drama,3.882
63810,When Willie Comes Marching Home (1950),Comedy|War,4.0
63826,Splinter (2008),Action|Horror|Thriller,3.083
63840,Kanak Attack (2000),Drama,3.5
63853,Australia (2008),Adventure|Drama|War|Western,3.29
63859,Bolt (2008),Action|Adventure|Animation|Children|Comedy,3.393
63876,Milk (2008),Drama,3.718
63989,"Devil Doll, The (1936)",Horror|Sci-Fi,4.5
63992,Twilight (2008),Drama|Fantasy|Romance|Thriller,2.588
64010,"Children, The (2008)",Horror,2.3
64030,Transporter 3 (2008),Action|Adventure|Crime|Thriller,3.165
64032,Four Christmases (2008),Comedy,2.667
64034,"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",Drama|War,3.915
64037,Surveillance (2008),Crime|Mystery|Thriller,2.6
64114,Fireproof (2008),Drama|Romance,3.091
64116,Igor (2008),Animation|Comedy,3.143
64153,"Devil's Chair, The (2006)",Horror,2.0
64167,Dinotopia (2002),Adventure|Fantasy,3.0
64197,Hunger (2008),Drama,3.453
64229,Cadillac Records (2008),Drama|Musical,3.625
64231,Punisher: War Zone (2008),Action|Crime|Drama|Thriller,2.2
64234,"Guyver, The (1991)",Action|Comedy|Sci-Fi,2.5
64241,"Lonely Wife, The (Charulata) (1964)",Drama|Romance,4.75
64249,Shrek the Halls (2007),Adventure|Animation|Comedy|Fantasy,3.0
64273,"Lovers, The (Les Amants) (1958)",Drama,3.25
64275,"Blue Light, The (Blaue Licht, Das) (1932)",Drama|Fantasy|Mystery,3.5
64278,"Pervert's Guide to Cinema, The (2006)",Documentary,4.2
64280,Hospital (1970),Documentary,4.5
64285,Wallace and Gromit in 'A Matter of Loaf and Death' (2008),Animation|Comedy,3.598
64321,"Friend of Mine, A (Ein Freund von mir) (2006)",Comedy|Drama,4.125
64325,"Long Night, The (1947)",Crime|Drama|Film-Noir|Romance|Thriller,3.0
64408,"Sun Shines Bright, The (1953)",Comedy|Drama,5.0
64410,Four Men and a Prayer (1938),Adventure|Mystery,3.0
64497,"Day the Earth Stood Still, The (2008)",Drama|Sci-Fi|Thriller|IMAX,2.952
64499,Che: Part One (2008),Drama|War,3.643
64501,Che: Part Two (2008),Drama|War,3.091
64511,Dean Spanley (2008),Comedy|Drama,3.333
64519,Boomerang (1947),Crime|Drama|Film-Noir,2.75
64524,Nothing Like the Holidays (2008),Comedy|Drama|Romance,3.5
64575,Doubt (2008),Drama|Mystery,3.762
64614,Gran Torino (2008),Crime|Drama,3.936
64620,Frost/Nixon (2008),Drama,3.787
64622,"Reader, The (2008)",Drama|Romance,3.791
64645,The Wrecking Crew (1968),Action|Adventure|Comedy|Crime|Drama|Thriller,3.0
64650,"Marriage Made in Heaven, A (Rab Ne Bana Di Jodi) (2008)",Comedy|Drama|Musical|Romance,4.25
64660,Waiter (Ober) (2006),Comedy,4.0
64695,Sword of the Stranger (Sutorejia: Mukô hadan) (2007),Action|Adventure|Animation,3.722
64701,I've Loved You So Long (Il y a longtemps que je t'aime) (2008),Drama|Mystery,4.062
64716,Seven Pounds (2008),Drama,3.722
64839,"Wrestler, The (2008)",Drama,3.813
64845,"Memory Keeper's Daughter, The (2008)",Drama,4.0
64930,"More the Merrier, The (1943)",Comedy|Romance,3.667
64957,"Curious Case of Benjamin Button, The (2008)",Drama|Fantasy|Mystery|Romance,3.607
64969,Yes Man (2008),Comedy,3.394
64983,Valkyrie (2008),Drama|Thriller|War,3.5
64986,Birds of America (2008),Comedy|Drama,3.5
64993,5 Centimeters per Second (Byôsoku 5 senchimêtoru) (2007),Animation|Drama|Romance,3.782
64997,War of the Worlds (2005),Action|Sci-Fi,2.833
65001,Constantine's Sword (2007),Documentary,3.0
65037,Ben X (2007),Drama,3.214
65088,Bedtime Stories (2008),Adventure|Children|Comedy,3.139
65091,Manhattan Melodrama (1934),Crime|Drama|Romance,2.667
65111,Two Days (2003),Comedy|Drama|Thriller,3.25
65126,Choke (2008),Comedy|Drama,3.148
65130,Revolutionary Road (2008),Drama|Romance,3.493
65133,Blackadder Back & Forth (1999),Comedy,3.706
65142,Loft (2008),Crime|Drama|Mystery,3.938
65155,"Surfer, Dude (2008)",Comedy,2.25
65181,Nobel Son (2007),Comedy|Crime|Drama|Thriller,2.75
65188,Dear Zachary: A Letter to a Son About His Father (2008),Documentary,4.204
65193,Wild Child (2008),Drama|Romance,3.283
65216,Defiance (2008),Drama|Thriller|War,3.48
65225,Zeitgeist: Addendum (2008),Documentary,3.346
65230,Marley & Me (2008),Comedy|Drama,3.326
65235,"Grocer's Son, The (Fils de l'épicier, Le) (2007)",Drama|Romance,3.0
65243,Blackout (2008),Mystery|Thriller,3.167
65259,Involuntary (De ofrivilliga) (2008),Drama,4.5
65261,Ponyo (Gake no ue no Ponyo) (2008),Adventure|Animation|Children|Fantasy,3.92
65263,High and Dizzy (1920),Comedy,3.0
65288,Six in Paris (Paris vu par...) (1965),Drama|Romance,4.0
65300,Jack Brooks: Monster Slayer (2007),Action|Comedy|Horror,2.25
65310,Poultrygeist: Night of the Chicken Dead (2006),Comedy|Horror|Musical,3.5
65315,Young Gods (Hymypoika) (2003),Drama,2.5
65357,House of Sand (Casa de Areia) (2005),Drama,4.5
65359,Earthsea (Legend of Earthsea) (2004),Adventure|Drama|Fantasy,2.5
65400,American Ninja 4: The Annihilation (1990),Action,1.75
65418,Wendy and Lucy (2008),Drama,3.312
65435,Open Season 2 (2008),Adventure|Animation|Children|Comedy,2.962
65465,Last Chance Harvey (2008),Drama|Romance,3.375
65514,Ip Man (2008),Action|Drama|War,3.81
65518,"Dungeonmaster, The (1985)",Fantasy|Horror|Sci-Fi,2.25
65521,Howling V: The Rebirth (1989),Horror,2.5
65552,Replicant (2001),Action|Sci-Fi|Thriller,2.25
65558,"Recruiter, The (2008)",Documentary,3.5
65567,Passengers (2008),Drama|Mystery|Thriller,3.364
65577,"Tale of Despereaux, The (2008)",Adventure|Animation|Children|Comedy|Fantasy,3.35
65585,Bride Wars (2009),Comedy|Romance,2.944
65588,"Gamers, The: Dorkness Rising (2008)",Action|Adventure|Comedy|Fantasy,4.0
65596,Mesrine: Killer Instinct (L'instinct de mort) (2008),Action|Crime|Drama|Thriller,3.731
65601,My Bloody Valentine 3-D (2009),Horror|Thriller,2.05
65603,Blood and Bones (Chi to hone) (2004),Drama,2.5
65612,Castaway (1986),Adventure|Drama,2.944
65631,Battle in Seattle (2007),Action|Drama,3.875
65642,"Timecrimes (Cronocrímenes, Los) (2007)",Sci-Fi|Thriller,3.821
65660,"Secret of the Grain, The (La graine et le mulet) (2007)",Drama,4.5
65665,Hamlet (2000),Drama,3.5
65667,Punk's Not Dead (2007),Documentary,0.5
65669,"Streaks, The (Pregi) (2004)",Drama,3.5
65682,Underworld: Rise of the Lycans (2009),Action|Fantasy|Horror|Thriller,3.3
65685,Inkheart (2008),Adventure|Fantasy,3.207
65709,This Filthy World (2006),Comedy|Documentary,4.375
65738,Revenge of the Nerds III: The Next Generation (1992),Comedy,2.083
65740,Revenge of the Nerds IV: Nerds in Love (1994),Comedy|Romance,2.5
65770,Save Me (2007),Drama,3.0
65772,"Lazarus Project, The (2008)",Drama|Thriller,2.833
65796,Galaxy Express 999 (Ginga tetsudô Three-Nine) (1979),Adventure|Animation|Fantasy|Sci-Fi,3.833
65802,Paul Blart: Mall Cop (2009),Action|Comedy|Crime,2.406
65810,Notorious (2009),Drama|Musical,3.3
65813,"Unborn, The (2009)",Horror|Mystery|Thriller,2.533
65817,Donkey Punch (2008),Horror|Thriller,2.2
65845,Make It Happen (2008),Drama,4.0
65868,Repo! The Genetic Opera (2008),Fantasy|Horror|Musical,3.0
65882,"Uninvited, The (2009)",Drama|Horror|Mystery|Thriller,3.312
65894,Fear[s] of the Dark (Peur[s] du noir) (2007),Animation|Horror,2.75
65899,12:01 (1993),Comedy|Romance|Sci-Fi|Thriller,3.375
65907,Game Over (2005),Crime|Drama|Thriller,1.0
65909,Maria (2003),Drama,4.0
65935,"Visitor, The (Muukalainen) (2008)",Drama|Mystery,3.75
65939,Kummeli Goldrush (Kummeli kultakuume) (1997),Comedy,2.9
65974,Shadow of the Holy Book (Pyhän kirjan varjo) (2007),Documentary,3.5
65982,Outlander (2008),Action|Adventure|Sci-Fi,3.149
66015,Passchendaele (2008),Action|Drama|Romance|War,3.167
66019,"Great Ecstasy of Woodcarver Steiner, The (Große Ekstase des Bildschnitzers Steiner, Die) (1974)",Documentary,5.0
66053,Black Widow (1954),Drama|Mystery,3.0
66059,Bad Luck Love (2000),Crime|Drama,3.25
66066,"Grudge 3, The (2009)",Horror,1.8
66090,Eden Lake (2008),Horror|Thriller,3.559
66092,"Triumph of the Nerds, The: The Rise of Accidental Empires (1996)",Documentary,4.25
66097,Coraline (2009),Animation|Fantasy|Thriller,3.767
66105,"Psychomania (Death Wheelers, The) (1973)",Horror,2.0
66118,Point of Order (1964),Documentary,4.0
66130,Chocolate (2008),Action|Drama,3.357
66140,Blackout (2007),Horror|Thriller,3.0
66152,TerrorVision (1986),Comedy|Horror|Sci-Fi,2.333
66156,"Escapist, The (2008)",Thriller,3.0
66171,Push (2009),Sci-Fi|Thriller,3.143
66198,"International, The (2009)",Drama|Thriller,2.974
66200,Two Lovers (2008),Drama|Romance,3.731
66203,He's Just Not That Into You (2009),Comedy|Drama|Romance,3.305
66246,Numbskull Emptybrook (Uuno Turhapuro) (1973),Comedy,1.667
66279,Husbands (1970),Drama,3.833
66304,Hotel for Dogs (2009),Adventure|Children|Comedy,3.25
66310,Frontière(s) (2007),Drama|Horror|Thriller,2.6
66317,Comet in Moominland (1992),Adventure|Animation|Fantasy,3.7
66320,"11th Hour, The (2007)",Documentary,4.0
66323,Daddy (Tato) (1995),Drama,3.5
66330,Fireflies in the Garden (2008),Drama,3.667
66335,Afro Samurai: Resurrection (2009),Animation,3.107
66337,Café Lumière (2003),Drama,4.5
66352,Dry Season (Daratt) (2006),Drama,4.5
66365,Trancers (1985),Action|Sci-Fi,3.0
66369,"Man Who Quit Smoking, The (Mannen som slutade röka) (1972)",Comedy,2.5
66371,Departures (Okuribito) (2008),Drama,4.343
66385,Taking Chance (2009),Drama|War,3.0
66427,My Name Is Bruce (2007),Comedy|Horror,2.812
66503,Rally On! (Ralliraita) (2009),Comedy,3.0
66506,Ping Pong Playa (2007),Comedy,2.25
66509,Funny People (2009),Comedy|Drama,3.109
66511,Berlin Calling (2008),Comedy|Drama,3.583
66544,Nuremberg (2000),Drama|War,3.0
66547,Bigger Than Life (1956),Drama|Mystery|Thriller,3.5
66549,Going to Kansas City (1998),Drama|Romance|Thriller,2.0
66596,Mystery Team (2009),Comedy|Crime|Mystery,3.4
66618,"World Without Thieves, A (Tian xia wu zei) (2004)",Action|Crime|Drama,4.0
66639,Street Fighter: The Legend of Chun-Li (2009),Action|Adventure|Sci-Fi|Thriller,2.833
66655,Tough Enough (Knallhart) (2006),Crime|Drama,3.0
66659,Tyler Perry's Madea Goes to Jail (2009),Comedy|Crime|Drama,3.5
66662,"Black Watch, The (1929)",Adventure|Drama,4.0
66665,Away We Go (2009),Comedy|Drama|Romance,3.893
66691,"Thick as Thieves (a.k.a. Code, The) (2009)",Crime,2.958
66718,"Cry, The (Grido, Il) (1957)",Drama,4.5
66744,"Divo, Il (2008)",Drama,3.111
66758,Wings (Krylya) (1966),Drama,4.5
66762,Paris (2008),Comedy|Drama|Romance,4.25
66783,Friday the 13th (2009),Horror,2.977
66785,"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)",Action|Adventure|Comedy|Western,3.975
66789,Screamers: The Hunting (2009),Sci-Fi|Thriller,3.25
66798,"Pink Panther 2, The (2009)",Adventure|Comedy|Mystery,3.0
66801,Crips and Bloods: Made in America (2008),Documentary,4.5
66808,Far Cry (2008),Action|Adventure|Drama,2.583
66813,"English Surgeon, The (2007)",Documentary,3.5
66854,Shara (Sharasojyu) (2003),Drama,4.0
66857,Marius (1931),Comedy|Drama|Romance,4.5
66861,César (1936),Comedy|Drama|Romance,3.0
66870,Everlasting Moments (Maria Larssons eviga ögonblick) (2008),Drama,5.0
66897,Expecting Love (Mala wielka milosc) (2008),Comedy|Romance,3.5
66915,Rock-A-Doodle (1991),Adventure|Animation|Children|Musical,2.875
66934,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi,3.881
66943,"Cottage, The (2008)",Comedy|Crime|Horror|Thriller,3.0
66977,Fanny (1932),Comedy|Drama|Romance,3.0
66979,Out at the Wedding (2007),Comedy|Romance,2.5
66983,"Hasty Heart, The (1949)",Drama,3.5
67068,"Quick and the Dead, The (1987)",Western,2.833
67073,Day of the Dead (2008),Horror,2.769
67087,"I Love You, Man (2009)",Comedy,3.585
67096,"Big Steal, The (1949)",Adventure|Drama|Film-Noir|Thriller,4.0
67098,Billy Budd (1962),Adventure,4.5
67138,Live Free or Die (2006),Comedy|Crime,3.25
67140,Blonde Venus (1932),Drama,3.5
67168,Dance of the Dead (2008),Adventure|Comedy|Horror,3.2
67186,"Haunting in Connecticut, The (2009)",Horror|Thriller,3.382
67193,Duplicity (2009),Crime|Romance|Thriller,2.956
67197,Knowing (2009),Action|Drama|Mystery|Sci-Fi|Thriller,2.874
67223,Sugar (2008),Drama,3.5
67252,Ong-Bak 2: The Beginning (Ong Bak 2) (2008),Action,2.25
67255,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",Crime|Drama|Mystery|Thriller,3.898
67267,Sunshine Cleaning (2008),Comedy|Drama,3.726
67314,Never Ever! (Nigdy w zyciu!) (2004),Comedy|Romance,4.0
67316,"Children of Leningradsky, The (2005)",Documentary,3.0
67359,Illegal (1955),Crime|Drama|Film-Noir,2.75
67361,Echelon Conspiracy (2009),Action|Mystery|Thriller,2.556
67363,Jasminum (2006),Comedy|Drama,3.5
67365,After Sex (2007),Comedy|Drama|Romance,3.75
67408,Monsters vs. Aliens (2009),Animation|Sci-Fi|IMAX,2.919
67420,Boarding Gate (2007),Thriller,3.0
67422,California Dreamin' (Nesfarsit) (2007),Comedy|Drama|War,3.5
67429,Sita Sings the Blues (2008),Animation|Musical,3.864
67464,Three on a Match (1932),Crime|Drama|Romance,3.75
67501,Kogel mogel (1988),Comedy,3.5
67504,Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),Documentary,4.0
67508,"Baader Meinhof Komplex, Der (2008)",Action|Crime|Drama|Thriller,3.773
67534,Big Stan (2007),Comedy,2.8
67603,Blue Steel (1934),Western,2.5
67607,We Live in Public (2009),Documentary,2.5
67620,Nothing But the Truth (2008),Drama|Thriller,3.6
67665,Anvil! The Story of Anvil (2008),Documentary|Musical,3.722
67695,Observe and Report (2009),Action|Comedy,2.981
67702,Private Lives (1931),Comedy|Drama,3.25
67734,Adventureland (2009),Comedy|Drama,3.535
67744,With Fire and Sword (Ogniem i mieczem) (1999),Adventure|Crime|Drama|Romance|War,2.5
67748,Scenes of a Sexual Nature (2006),Comedy|Drama|Romance,2.0
67784,"Cake Eaters, The (2007)",Drama,3.6
67788,Confessions of a Shopaholic (2009),Comedy|Romance,2.914
67792,"Black Balloon, The (2008)",Drama,3.0
67799,The Butterfly Effect 3: Revelations (2009),Drama|Fantasy|Sci-Fi|Thriller,2.719
67801,Revanche (2008),Crime|Drama|Romance,4.125
67839,"Lucky Ones, The (2008)",Comedy|Drama|War,4.0
67845,My Friend Henry (Ystäväni Henry) (2004),Children|Drama,3.0
67865,Land of Happines (Onnen maa) (1993),Drama,4.0
67867,Dragonball Evolution (2009),Action|Adventure|Fantasy|Sci-Fi,1.55
67894,Pekka ja Pätkä lumimiehen jäljillä (1954),Comedy,2.0
67898,"Gravedancers, The (2006)",Horror|Thriller,2.5
67907,Kiler (1997),Comedy|Crime,4.75
67923,"Fast & Furious (Fast and the Furious 4, The) (2009)",Action|Crime|Drama|Thriller,3.221
67925,City Girl (1930),Drama|Romance,4.0
67929,Sanshiro Sugata (Judo Saga) (Sugata Sanshirô) (1943),Action|Adventure|Drama,3.25
67931,Sanshiro Sugata Part Two (Judo Saga II) (Zoku Sugata Sanshirô) (1945),Action|Adventure,2.5
67957,Superstar: The Karen Carpenter Story (1988),Drama|Musical,3.25
67980,"Force of One, A (1979)",Action|Crime|Drama|Thriller,1.5
67997,In the Loop (2009),Comedy,3.825
67999,Global Metal (2008),Documentary,4.0
68028,What Doesn't Kill You (2008),Crime|Drama,3.5
